ProviderID,INP_LOS_mean,INP_LOS_max,INP_LOS_min,INP_InscClaimAmtReimbursed_mean,INP_InscClaimAmtReimbursed_sum,INP_ClaimID_count,OUT_InscClaimAmtReimbursed_mean,OUT_InscClaimAmtReimbursed_sum,OUT_ClaimID_count,PotentialFraud
PRV56483,3.5,5.0,2.0,6000.0,12000.0,2.0,461.6666666666667,13850.0,30.0,No
PRV56484,0.0,0.0,0.0,0.0,0.0,0.0,775.5555555555555,6980.0,9.0,No
PRV56485,0.0,0.0,0.0,10000.0,10000.0,1.0,357.2340425531915,16790.0,47.0,No
PRV56486,0.0,0.0,0.0,0.0,0.0,0.0,340.5194805194805,26220.0,77.0,No
PRV56487,1.0,1.0,1.0,9000.0,9000.0,1.0,124.23076923076923,3230.0,26.0,No
PRV56489,0.0,0.0,0.0,0.0,0.0,0.0,445.23809523809524,9350.0,21.0,No
PRV56490,2.909090909090909,7.0,0.0,7090.909090909091,78000.0,11.0,56.666666666666664,170.0,3.0,No
PRV56494,0.0,0.0,0.0,0.0,0.0,0.0,331.125,185430.0,560.0,No
PRV56495,0.0,0.0,0.0,0.0,0.0,0.0,326.3888888888889,11750.0,36.0,No
PRV56496,0.0,0.0,0.0,0.0,0.0,0.0,332.1951219512195,13620.0,41.0,No
PRV56497,0.0,0.0,0.0,0.0,0.0,0.0,418.0,12540.0,30.0,No
PRV56498,0.0,0.0,0.0,0.0,0.0,0.0,358.57142857142856,2510.0,7.0,No
PRV56500,3.6666666666666665,6.0,1.0,6333.333333333333,19000.0,3.0,310.8783783783784,46010.0,148.0,No
PRV56501,10.0,34.0,2.0,15666.666666666666,94000.0,6.0,359.24778761061947,81190.0,226.0,Yes
PRV56502,0.0,0.0,0.0,0.0,0.0,0.0,201.42857142857142,1410.0,7.0,No
PRV56504,0.0,0.0,0.0,0.0,0.0,0.0,258.93939393939394,17090.0,66.0,No
PRV56507,5.714285714285714,17.0,1.0,23285.714285714286,163000.0,7.0,2780.0,97300.0,35.0,No
PRV56508,0.0,0.0,0.0,0.0,0.0,0.0,274.4632768361582,48580.0,177.0,No
PRV56509,0.0,0.0,0.0,0.0,0.0,0.0,362.13675213675214,42370.0,117.0,No
PRV56510,0.0,0.0,0.0,0.0,0.0,0.0,88.88888888888889,800.0,9.0,No
PRV56511,0.0,0.0,0.0,0.0,0.0,0.0,263.4782608695652,6060.0,23.0,No
PRV56512,0.0,0.0,0.0,0.0,0.0,0.0,372.22222222222223,10050.0,27.0,No
PRV56514,0.0,0.0,0.0,0.0,0.0,0.0,205.0,1230.0,6.0,No
PRV56515,0.0,0.0,0.0,0.0,0.0,0.0,377.14285714285717,2640.0,7.0,No
PRV56517,0.0,0.0,0.0,0.0,0.0,0.0,310.3252032520325,38170.0,123.0,No
PRV56518,0.0,0.0,0.0,0.0,0.0,0.0,450.0,900.0,2.0,No
PRV56519,3.857142857142857,8.0,2.0,9857.142857142857,69000.0,7.0,0.0,0.0,0.0,No
PRV56521,0.0,0.0,0.0,0.0,0.0,0.0,370.0,11840.0,32.0,No
PRV56522,0.0,0.0,0.0,0.0,0.0,0.0,566.6666666666666,1700.0,3.0,No
PRV56523,0.0,0.0,0.0,0.0,0.0,0.0,317.6190476190476,6670.0,21.0,Yes
PRV56524,0.0,0.0,0.0,0.0,0.0,0.0,40.0,120.0,3.0,No
PRV56525,0.0,0.0,0.0,0.0,0.0,0.0,285.3030303030303,18830.0,66.0,No
PRV56526,0.0,0.0,0.0,0.0,0.0,0.0,281.875,9020.0,32.0,No
PRV56527,0.0,0.0,0.0,0.0,0.0,0.0,350.70175438596493,19990.0,57.0,No
PRV56528,0.0,0.0,0.0,0.0,0.0,0.0,114.28571428571429,2400.0,21.0,No
PRV56529,0.0,0.0,0.0,0.0,0.0,0.0,146.1764705882353,4970.0,34.0,No
PRV56530,0.0,0.0,0.0,0.0,0.0,0.0,126.66666666666667,380.0,3.0,No
PRV56531,0.0,0.0,0.0,0.0,0.0,0.0,60.0,300.0,5.0,No
PRV56533,4.2,21.0,0.0,6200.0,93000.0,15.0,0.0,0.0,0.0,No
PRV56535,0.0,0.0,0.0,0.0,0.0,0.0,267.46268656716416,17920.0,67.0,No
PRV56536,0.0,0.0,0.0,0.0,0.0,0.0,269.2307692307692,17500.0,65.0,No
PRV56537,0.0,0.0,0.0,0.0,0.0,0.0,218.3653846153846,22710.0,104.0,No
PRV56538,0.0,0.0,0.0,0.0,0.0,0.0,194.7826086956522,4480.0,23.0,No
PRV56539,0.0,0.0,0.0,0.0,0.0,0.0,900.0,900.0,1.0,No
PRV56540,5.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,No
PRV56541,6.0,35.0,0.0,10814.814814814816,584000.0,54.0,0.0,0.0,0.0,Yes
PRV56543,3.0,4.0,1.0,5500.0,22000.0,4.0,0.0,0.0,0.0,No
PRV56544,3.111111111111111,8.0,1.0,5500.0,99000.0,18.0,315.0,630.0,2.0,No
PRV56545,6.0,6.0,6.0,7000.0,7000.0,1.0,0.0,0.0,0.0,No
PRV56546,5.555555555555555,12.0,1.0,8888.888888888889,80000.0,9.0,0.0,0.0,0.0,No
PRV56547,4.714285714285714,9.0,1.0,8571.42857142857,60000.0,7.0,0.0,0.0,0.0,No
PRV56548,6.375,10.0,4.0,15500.0,124000.0,8.0,0.0,0.0,0.0,No
PRV56549,3.5,6.0,1.0,7000.0,14000.0,2.0,0.0,0.0,0.0,No
PRV56550,5.836363636363636,27.0,0.0,9818.181818181818,540000.0,55.0,595.6,14890.0,25.0,Yes
PRV56551,0.0,0.0,0.0,0.0,0.0,0.0,390.8333333333333,14070.0,36.0,No
PRV56552,0.0,0.0,0.0,0.0,0.0,0.0,307.9166666666667,7390.0,24.0,No
PRV56553,0.0,0.0,0.0,0.0,0.0,0.0,224.92307692307693,14620.0,65.0,No
PRV56554,0.0,0.0,0.0,0.0,0.0,0.0,287.7083333333333,13810.0,48.0,No
PRV56555,7.169491525423729,25.0,1.0,8322.033898305084,491000.0,59.0,380.0,3800.0,10.0,No
PRV56556,5.364864864864865,33.0,0.0,8364.864864864865,619000.0,74.0,289.7394540942928,233530.0,806.0,No
PRV56557,0.0,0.0,0.0,0.0,0.0,0.0,349.0769230769231,22690.0,65.0,No
PRV56559,0.0,0.0,0.0,0.0,0.0,0.0,310.26954177897574,345330.0,1113.0,No
PRV56560,5.810483870967742,35.0,0.0,10507.661290322581,2605900.0,248.0,293.51089588377727,606100.0,2065.0,Yes
PRV56562,1.5,2.0,1.0,19000.0,38000.0,2.0,304.2857142857143,10650.0,35.0,No
PRV56563,3.5,10.0,1.0,11375.0,91000.0,8.0,267.72727272727275,5890.0,22.0,No
PRV56566,8.0,8.0,8.0,12000.0,12000.0,1.0,320.62857142857143,56110.0,175.0,Yes
PRV56568,0.0,0.0,0.0,0.0,0.0,0.0,474.6564885496183,62180.0,131.0,No
PRV56570,4.615384615384615,20.0,2.0,11384.615384615385,148000.0,13.0,172.94117647058823,2940.0,17.0,No
PRV56571,8.333333333333334,14.0,2.0,9000.0,27000.0,3.0,565.0,4520.0,8.0,No
PRV56572,0.0,0.0,0.0,0.0,0.0,0.0,194.5,3890.0,20.0,No
PRV56574,4.083333333333333,8.0,1.0,8666.666666666666,104000.0,12.0,343.6,17180.0,50.0,No
PRV56575,5.460176991150442,25.0,0.0,8477.87610619469,958000.0,113.0,274.10041841004187,196530.0,717.0,Yes
PRV56576,2.0,2.0,2.0,4000.0,4000.0,1.0,271.0300429184549,63150.0,233.0,No
PRV56577,3.75,8.0,0.0,6375.0,51000.0,8.0,215.5438596491228,61430.0,285.0,No
PRV56578,6.142857142857143,17.0,1.0,16428.571428571428,115000.0,7.0,320.6756756756757,23730.0,74.0,No
PRV56579,0.0,0.0,0.0,0.0,0.0,0.0,175.64102564102564,6850.0,39.0,No
PRV56580,0.0,0.0,0.0,0.0,0.0,0.0,339.94594594594594,62890.0,185.0,No
PRV56581,0.0,0.0,0.0,0.0,0.0,0.0,301.42857142857144,2110.0,7.0,No
PRV56582,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,1.0,No
PRV56583,4.153846153846154,16.0,1.0,8076.923076923077,105000.0,13.0,370.0,4070.0,11.0,No
PRV56584,3.25,5.0,1.0,5250.0,21000.0,4.0,307.05882352941177,15660.0,51.0,No
PRV56585,5.5,10.0,3.0,6250.0,25000.0,4.0,30.0,90.0,3.0,No
PRV56586,0.0,0.0,0.0,0.0,0.0,0.0,92.5,370.0,4.0,No
PRV56587,7.388888888888889,35.0,0.0,13388.888888888889,241000.0,18.0,301.032967032967,136970.0,455.0,Yes
PRV56588,6.15,35.0,0.0,9620.0,962000.0,100.0,405.91715976331363,68600.0,169.0,Yes
PRV56589,4.5,10.0,2.0,7750.0,31000.0,4.0,582.5,11650.0,20.0,No
PRV56590,0.0,0.0,0.0,0.0,0.0,0.0,315.45454545454544,10410.0,33.0,No
PRV56591,4.8125,21.0,1.0,6125.0,98000.0,16.0,294.96062992125985,37460.0,127.0,Yes
PRV56592,5.26984126984127,35.0,0.0,11530.15873015873,726400.0,63.0,106.18181818181819,5840.0,55.0,Yes
PRV56593,0.0,0.0,0.0,0.0,0.0,0.0,293.2608695652174,13490.0,46.0,No
PRV56594,0.0,0.0,0.0,0.0,0.0,0.0,424.7142857142857,29730.0,70.0,No
PRV56595,0.0,0.0,0.0,0.0,0.0,0.0,281.42857142857144,15760.0,56.0,No
PRV56596,0.0,0.0,0.0,0.0,0.0,0.0,230.0,4140.0,18.0,No
PRV56597,0.0,0.0,0.0,0.0,0.0,0.0,272.87958115183244,52120.0,191.0,No
PRV56598,0.0,0.0,0.0,0.0,0.0,0.0,311.0,87080.0,280.0,No
PRV56601,9.0,9.0,9.0,3000.0,3000.0,1.0,265.9375,8510.0,32.0,No
PRV56602,0.0,0.0,0.0,0.0,0.0,0.0,384.8965517241379,55810.0,145.0,No
PRV56603,3.0,3.0,3.0,6000.0,6000.0,1.0,40.0,120.0,3.0,No
PRV56604,0.0,0.0,0.0,0.0,0.0,0.0,337.2413793103448,9780.0,29.0,No
PRV56605,2.75,6.0,1.0,6500.0,26000.0,4.0,242.69230769230768,25240.0,104.0,Yes
PRV56606,8.777777777777779,16.0,1.0,9000.0,81000.0,9.0,246.36363636363637,13550.0,55.0,No
PRV56607,9.25,29.0,1.0,6500.0,26000.0,4.0,335.5882352941176,22820.0,68.0,No
PRV56608,0.0,0.0,0.0,0.0,0.0,0.0,274.8247663551402,235250.0,856.0,Yes
PRV56610,4.166666666666667,13.0,0.0,6166.666666666667,74000.0,12.0,143.88888888888889,2590.0,18.0,No
PRV56611,0.0,0.0,0.0,0.0,0.0,0.0,219.26829268292684,26970.0,123.0,No
PRV56613,0.0,0.0,0.0,0.0,0.0,0.0,267.73026315789474,81390.0,304.0,No
PRV56614,6.8,20.0,1.0,8333.333333333334,125000.0,15.0,100.0,1100.0,11.0,No
PRV56615,6.666666666666667,11.0,2.0,12000.0,36000.0,3.0,227.38095238095238,28650.0,126.0,No
PRV56616,0.0,0.0,0.0,0.0,0.0,0.0,216.76136363636363,38150.0,176.0,Yes
PRV56618,0.0,0.0,0.0,0.0,0.0,0.0,238.59259259259258,32210.0,135.0,No
PRV56621,0.0,0.0,0.0,0.0,0.0,0.0,350.989010989011,31940.0,91.0,No
PRV56622,0.0,0.0,0.0,0.0,0.0,0.0,343.46153846153845,8930.0,26.0,No
PRV56624,11.285714285714286,35.0,1.0,26142.85714285714,183000.0,7.0,297.3333333333333,4460.0,15.0,Yes
PRV56625,0.0,0.0,0.0,0.0,0.0,0.0,278.3333333333333,10020.0,36.0,No
PRV56626,4.5,10.0,2.0,11050.0,44200.0,4.0,238.55555555555554,21470.0,90.0,No
PRV56628,7.0,16.0,1.0,9311.111111111111,83800.0,9.0,289.3478260869565,26620.0,92.0,No
PRV56630,4.571428571428571,21.0,1.0,9000.0,567000.0,63.0,314.8958333333333,30230.0,96.0,Yes
PRV56632,4.285714285714286,13.0,0.0,5571.428571428572,39000.0,7.0,392.72727272727275,25920.0,66.0,No
PRV56633,0.0,0.0,0.0,0.0,0.0,0.0,120.0,600.0,5.0,No
PRV56634,0.0,0.0,0.0,0.0,0.0,0.0,271.0194174757282,55830.0,206.0,No
PRV56635,0.0,0.0,0.0,0.0,0.0,0.0,227.0,2270.0,10.0,No
PRV56637,0.0,0.0,0.0,0.0,0.0,0.0,250.0,40250.0,161.0,No
PRV56638,0.0,0.0,0.0,0.0,0.0,0.0,278.0769230769231,7230.0,26.0,No
PRV56639,0.0,0.0,0.0,0.0,0.0,0.0,483.3333333333333,46400.0,96.0,No
PRV56640,0.0,0.0,0.0,0.0,0.0,0.0,318.2608695652174,7320.0,23.0,No
PRV56641,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,1.0,No
PRV56642,0.0,0.0,0.0,0.0,0.0,0.0,322.1985815602837,45430.0,141.0,No
PRV56643,6.0,12.0,4.0,8375.0,67000.0,8.0,355.625,5690.0,16.0,No
PRV56645,0.0,0.0,0.0,0.0,0.0,0.0,355.0,22720.0,64.0,No
PRV56647,6.223140495867769,35.0,0.0,10533.88429752066,1274600.0,121.0,230.80645161290323,14310.0,62.0,Yes
PRV56648,0.0,0.0,0.0,0.0,0.0,0.0,304.8979591836735,14940.0,49.0,No
PRV56649,5.428571428571429,11.0,0.0,17142.85714285714,120000.0,7.0,279.34362934362935,72350.0,259.0,Yes
PRV56651,0.0,0.0,0.0,0.0,0.0,0.0,262.3943661971831,18630.0,71.0,No
PRV56653,0.0,0.0,0.0,0.0,0.0,0.0,292.5,21060.0,72.0,No
PRV56654,0.0,0.0,0.0,0.0,0.0,0.0,359.59183673469386,17620.0,49.0,No
PRV56655,0.0,0.0,0.0,0.0,0.0,0.0,276.41434262948206,69380.0,251.0,No
PRV56656,0.0,0.0,0.0,0.0,0.0,0.0,334.76190476190476,14060.0,42.0,No
PRV56657,0.0,0.0,0.0,0.0,0.0,0.0,260.0,5200.0,20.0,No
PRV56658,16.0,16.0,16.0,20000.0,20000.0,1.0,219.71014492753622,15160.0,69.0,No
PRV56659,3.5,6.0,1.0,4500.0,9000.0,2.0,183.81294964028777,25550.0,139.0,No
PRV56660,0.0,0.0,0.0,0.0,0.0,0.0,45.0,180.0,4.0,No
PRV56662,1.6666666666666667,3.0,0.0,4666.666666666667,14000.0,3.0,215.0,1290.0,6.0,No
PRV56663,5.923076923076923,17.0,1.0,7693.846153846154,100020.0,13.0,250.50420168067228,59620.0,238.0,No
PRV56664,8.0,8.0,8.0,57000.0,57000.0,1.0,185.71428571428572,2600.0,14.0,No
PRV56667,0.0,0.0,0.0,0.0,0.0,0.0,196.875,6300.0,32.0,No
PRV56668,6.384615384615385,35.0,1.0,11903.846153846154,619000.0,52.0,212.85714285714286,4470.0,21.0,Yes
PRV56669,6.275862068965517,34.0,0.0,9600.0,278400.0,29.0,473.6363636363636,5210.0,11.0,Yes
PRV56671,5.666666666666667,12.0,1.0,8333.333333333334,25000.0,3.0,258.5,10340.0,40.0,No
PRV56672,0.0,0.0,0.0,0.0,0.0,0.0,254.53416149068323,40980.0,161.0,No
PRV56673,3.0,3.0,3.0,21000.0,42000.0,2.0,320.0,640.0,2.0,No
PRV56674,0.0,0.0,0.0,0.0,0.0,0.0,344.7826086956522,15860.0,46.0,No
PRV56675,0.0,0.0,0.0,0.0,0.0,0.0,305.54179566563465,98690.0,323.0,No
PRV56677,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,1.0,No
PRV56679,0.0,0.0,0.0,0.0,0.0,0.0,166.8,4170.0,25.0,No
PRV56680,5.625,22.0,1.0,7625.0,61000.0,8.0,136.0,3400.0,25.0,No
PRV56681,0.0,0.0,0.0,0.0,0.0,0.0,158.0,790.0,5.0,No
PRV56682,3.6666666666666665,9.0,1.0,4666.666666666667,14000.0,3.0,150.625,2410.0,16.0,No
PRV56683,0.0,0.0,0.0,0.0,0.0,0.0,328.622754491018,54880.0,167.0,No
PRV56684,4.75,15.0,1.0,9875.0,158000.0,16.0,185.1315789473684,14070.0,76.0,No
PRV56685,5.9714285714285715,35.0,1.0,9368.57142857143,327900.0,35.0,290.2432432432432,107390.0,370.0,Yes
PRV56686,5.4,15.0,1.0,9466.666666666666,142000.0,15.0,200.0,1000.0,5.0,No
PRV56687,0.0,0.0,0.0,0.0,0.0,0.0,457.77777777777777,4120.0,9.0,No
PRV56688,0.0,0.0,0.0,0.0,0.0,0.0,212.43243243243242,7860.0,37.0,No
PRV56689,0.0,0.0,0.0,0.0,0.0,0.0,281.7892976588629,505530.0,1794.0,Yes
PRV56691,0.0,0.0,0.0,0.0,0.0,0.0,85.0,340.0,4.0,No
PRV56693,0.0,0.0,0.0,0.0,0.0,0.0,244.58445040214477,91230.0,373.0,No
PRV56694,0.0,0.0,0.0,0.0,0.0,0.0,493.75,3950.0,8.0,No
PRV56696,5.142857142857143,10.0,1.0,9285.714285714286,65000.0,7.0,156.2962962962963,4220.0,27.0,No
PRV56697,0.0,0.0,0.0,0.0,0.0,0.0,276.53846153846155,21570.0,78.0,No
PRV56699,0.0,0.0,0.0,0.0,0.0,0.0,183.33333333333334,550.0,3.0,No
PRV56700,0.0,0.0,0.0,0.0,0.0,0.0,128.0,640.0,5.0,No
PRV56701,7.0,14.0,2.0,8000.0,32000.0,4.0,246.31578947368422,4680.0,19.0,No
PRV56702,0.0,0.0,0.0,0.0,0.0,0.0,211.38392857142858,47350.0,224.0,No
PRV56703,6.714285714285714,26.0,0.0,8580.952380952382,180200.0,21.0,217.40740740740742,5870.0,27.0,No
PRV56705,7.75,12.0,3.0,14000.0,56000.0,4.0,426.6666666666667,5120.0,12.0,No
PRV56706,5.161290322580645,21.0,1.0,8000.0,248000.0,31.0,311.26582278481015,98360.0,316.0,Yes
PRV56707,0.0,0.0,0.0,0.0,0.0,0.0,158.88888888888889,2860.0,18.0,No
PRV56708,0.0,0.0,0.0,0.0,0.0,0.0,504.2857142857143,3530.0,7.0,No
PRV56710,3.1,12.0,1.0,5000.0,50000.0,10.0,257.719298245614,14690.0,57.0,No
PRV56711,7.5,35.0,1.0,11625.0,93000.0,8.0,271.8181818181818,14950.0,55.0,Yes
PRV56712,5.5,10.0,1.0,2500.0,5000.0,2.0,155.0,310.0,2.0,No
PRV56713,4.763636363636364,13.0,0.0,8509.09090909091,468000.0,55.0,270.50847457627117,31920.0,118.0,No
PRV56715,11.0,28.0,2.0,5333.333333333333,16000.0,3.0,267.0,2670.0,10.0,No
PRV56716,0.0,0.0,0.0,0.0,0.0,0.0,381.93548387096774,47360.0,124.0,No
PRV56717,10.0,10.0,10.0,11000.0,11000.0,1.0,57.142857142857146,400.0,7.0,No
PRV56718,0.0,0.0,0.0,0.0,0.0,0.0,229.71830985915494,32620.0,142.0,No
PRV56719,6.1,21.0,1.0,10800.0,108000.0,10.0,273.6842105263158,15600.0,57.0,Yes
PRV56720,3.5,4.0,3.0,8000.0,16000.0,2.0,275.0,2750.0,10.0,No
PRV56721,0.0,0.0,0.0,0.0,0.0,0.0,297.6237623762376,60120.0,202.0,No
PRV56722,7.0,11.0,3.0,8500.0,17000.0,2.0,337.82608695652175,7770.0,23.0,No
PRV56723,0.0,0.0,0.0,0.0,0.0,0.0,157.22222222222223,2830.0,18.0,No
PRV56724,8.166666666666666,18.0,2.0,13500.0,81000.0,6.0,243.0,4860.0,20.0,No
PRV56725,0.0,0.0,0.0,0.0,0.0,0.0,341.27147766323026,99310.0,291.0,No
PRV56726,2.3333333333333335,3.0,1.0,22333.333333333332,67000.0,3.0,418.46153846153845,5440.0,13.0,No
PRV56728,0.0,0.0,0.0,0.0,0.0,0.0,253.33333333333334,10640.0,42.0,No
PRV56729,0.0,0.0,0.0,0.0,0.0,0.0,320.0,70080.0,219.0,No
PRV56730,5.565217391304348,20.0,1.0,12856.521739130434,295700.0,23.0,266.1290322580645,8250.0,31.0,Yes
PRV56731,13.25,35.0,2.0,26000.0,104000.0,4.0,356.25,5700.0,16.0,Yes
PRV56732,6.230769230769231,19.0,1.0,13161.538461538461,171100.0,13.0,121.33333333333333,1820.0,15.0,Yes
PRV56733,4.833333333333333,13.0,0.0,6583.333333333333,79000.0,12.0,238.1720430107527,44300.0,186.0,No
PRV56734,6.7,20.0,1.0,10700.0,107000.0,10.0,225.0,2700.0,12.0,No
PRV56735,0.0,0.0,0.0,0.0,0.0,0.0,324.34466019417476,133630.0,412.0,No
PRV56738,5.842105263157895,35.0,0.0,7526.315789473684,143000.0,19.0,254.9290060851927,125680.0,493.0,No
PRV56739,3.0,3.0,3.0,11000.0,11000.0,1.0,37.5,150.0,4.0,No
PRV56740,0.0,0.0,0.0,0.0,0.0,0.0,193.77777777777777,8720.0,45.0,No
PRV56741,0.0,0.0,0.0,0.0,0.0,0.0,224.8,5620.0,25.0,No
PRV56742,6.111111111111111,20.0,1.0,12888.888888888889,116000.0,9.0,182.69230769230768,4750.0,26.0,No
PRV56743,0.0,0.0,0.0,0.0,0.0,0.0,323.0534351145038,126960.0,393.0,No
PRV56745,0.0,0.0,0.0,0.0,0.0,0.0,208.03030303030303,27460.0,132.0,No
PRV56746,4.466666666666667,14.0,1.0,10666.666666666666,160000.0,15.0,393.92857142857144,11030.0,28.0,No
PRV56747,6.0,6.0,6.0,12000.0,12000.0,1.0,435.3333333333333,6530.0,15.0,No
PRV56748,5.435897435897436,26.0,1.0,11273.504273504273,1319000.0,117.0,279.71098265895955,96780.0,346.0,Yes
PRV56749,6.636363636363637,20.0,1.0,9818.181818181818,108000.0,11.0,130.0,2210.0,17.0,No
PRV56750,10.0,10.0,10.0,25000.0,25000.0,1.0,135.0,1350.0,10.0,No
PRV56751,4.4,9.0,1.0,13200.0,66000.0,5.0,258.3544303797468,20410.0,79.0,No
PRV56752,2.0,2.0,2.0,12000.0,12000.0,1.0,171.66666666666666,4120.0,24.0,No
PRV56753,6.0,15.0,1.0,10333.333333333334,93000.0,9.0,472.0,7080.0,15.0,No
PRV56754,4.0,7.0,2.0,6000.0,54000.0,9.0,200.5,20050.0,100.0,No
PRV56755,4.666666666666667,9.0,2.0,17000.0,51000.0,3.0,210.66666666666666,3160.0,15.0,No
PRV56758,0.0,0.0,0.0,0.0,0.0,0.0,310.52730696798494,164890.0,531.0,No
PRV56759,8.5,10.0,7.0,13500.0,27000.0,2.0,140.0,1260.0,9.0,No
PRV56760,0.0,0.0,0.0,0.0,0.0,0.0,292.84603421461895,188300.0,643.0,No
PRV56761,5.260869565217392,35.0,0.0,8967.391304347826,825000.0,92.0,288.8,7220.0,25.0,No
PRV56762,4.0,4.0,4.0,3000.0,3000.0,1.0,202.89473684210526,7710.0,38.0,No
PRV56763,9.692307692307692,35.0,1.0,8846.153846153846,115000.0,13.0,114.61538461538461,1490.0,13.0,No
PRV56764,5.8,13.0,1.0,10000.0,50000.0,5.0,233.0612244897959,45680.0,196.0,No
PRV56765,0.0,0.0,0.0,0.0,0.0,0.0,271.3636363636364,5970.0,22.0,No
PRV56766,3.0,5.0,1.0,8000.0,16000.0,2.0,325.18518518518516,8780.0,27.0,No
PRV56767,3.3333333333333335,6.0,1.0,8333.333333333334,50000.0,6.0,130.83333333333334,1570.0,12.0,No
PRV56768,2.5,3.0,2.0,4250.0,17000.0,4.0,0.0,0.0,0.0,No
PRV56769,6.5,14.0,2.0,8000.0,32000.0,4.0,164.21052631578948,3120.0,19.0,No
PRV56771,0.0,0.0,0.0,0.0,0.0,0.0,230.0,460.0,2.0,No
PRV56772,8.4,18.0,1.0,7200.0,36000.0,5.0,184.0,11960.0,65.0,No
PRV56773,6.285714285714286,13.0,0.0,6857.142857142857,48000.0,7.0,464.72222222222223,16730.0,36.0,No
PRV56774,4.0,4.0,4.0,4000.0,4000.0,1.0,0.0,0.0,0.0,No
PRV56775,10.666666666666666,23.0,2.0,9333.333333333334,28000.0,3.0,423.3333333333333,6350.0,15.0,No
PRV56777,4.769230769230769,15.0,0.0,8384.615384615385,109000.0,13.0,133.8709677419355,4150.0,31.0,No
PRV56778,5.6,17.0,1.0,7600.0,114000.0,15.0,355.6521739130435,8180.0,23.0,No
PRV56780,0.0,0.0,0.0,0.0,0.0,0.0,125.71428571428571,880.0,7.0,No
PRV56782,0.0,0.0,0.0,0.0,0.0,0.0,312.53472222222223,90010.0,288.0,No
PRV56783,0.0,0.0,0.0,0.0,0.0,0.0,299.1764705882353,25430.0,85.0,No
PRV56784,0.0,0.0,0.0,0.0,0.0,0.0,364.2105263157895,6920.0,19.0,No
PRV56788,0.0,0.0,0.0,0.0,0.0,0.0,282.8813559322034,50070.0,177.0,No
PRV56789,4.571428571428571,12.0,1.0,6857.142857142857,48000.0,7.0,258.5,15510.0,60.0,No
PRV56790,0.0,0.0,0.0,0.0,0.0,0.0,384.5054945054945,34990.0,91.0,No
PRV56791,0.0,0.0,0.0,0.0,0.0,0.0,287.6824034334764,67030.0,233.0,No
PRV56792,0.0,0.0,0.0,0.0,0.0,0.0,307.5,2460.0,8.0,No
PRV56793,4.0,5.0,2.0,14666.666666666666,44000.0,3.0,440.35714285714283,12330.0,28.0,No
PRV56796,4.0,5.0,3.0,16333.333333333334,49000.0,3.0,252.69662921348313,22490.0,89.0,No
PRV56797,0.0,0.0,0.0,0.0,0.0,0.0,252.0,1260.0,5.0,No
PRV56798,0.0,0.0,0.0,0.0,0.0,0.0,420.8333333333333,10100.0,24.0,No
PRV56800,8.285714285714286,14.0,1.0,13142.857142857143,92000.0,7.0,176.6,8830.0,50.0,No
PRV56801,0.0,0.0,0.0,0.0,0.0,0.0,328.4,8210.0,25.0,No
PRV56802,4.384615384615385,12.0,0.0,14230.76923076923,185000.0,13.0,0.0,0.0,0.0,No
PRV56803,6.625,22.0,1.0,12500.0,100000.0,8.0,278.80559085133416,219420.0,787.0,No
PRV56805,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,1.0,No
PRV56807,0.0,0.0,0.0,0.0,0.0,0.0,249.8901098901099,22740.0,91.0,No
PRV56808,4.404255319148936,24.0,1.0,9170.212765957447,431000.0,47.0,174.0,2610.0,15.0,Yes
PRV56809,4.5,10.0,2.0,7750.0,31000.0,4.0,356.75,14270.0,40.0,No
PRV56810,0.0,0.0,0.0,0.0,0.0,0.0,563.5714285714286,7890.0,14.0,No
PRV56811,5.375,10.0,2.0,11375.0,91000.0,8.0,278.7037037037037,15050.0,54.0,No
PRV56813,0.0,0.0,0.0,0.0,0.0,0.0,320.188679245283,33940.0,106.0,No
PRV56816,0.0,0.0,0.0,0.0,0.0,0.0,469.3333333333333,7040.0,15.0,No
PRV56818,4.75,7.0,2.0,11000.0,44000.0,4.0,96.25,1540.0,16.0,No
PRV56819,6.708333333333333,35.0,1.0,9125.0,219000.0,24.0,1900.0,1900.0,1.0,No
PRV56820,0.0,0.0,0.0,0.0,0.0,0.0,164.0,820.0,5.0,No
PRV56821,0.0,0.0,0.0,0.0,0.0,0.0,263.3333333333333,3160.0,12.0,No
PRV56823,0.0,0.0,0.0,0.0,0.0,0.0,351.1111111111111,6320.0,18.0,No
PRV56824,0.0,0.0,0.0,0.0,0.0,0.0,349.55882352941177,47540.0,136.0,No
PRV56826,3.75,6.0,1.0,4500.0,18000.0,4.0,143.5,2870.0,20.0,No
PRV56828,0.0,0.0,0.0,0.0,0.0,0.0,285.28169014084506,40510.0,142.0,No
PRV56829,0.0,0.0,0.0,0.0,0.0,0.0,291.55440414507774,56270.0,193.0,No
PRV56830,0.0,0.0,0.0,0.0,0.0,0.0,940.0,6580.0,7.0,No
PRV56831,0.0,0.0,0.0,0.0,0.0,0.0,152.0,760.0,5.0,No
PRV56832,0.0,0.0,0.0,0.0,0.0,0.0,683.6363636363636,7520.0,11.0,No
